Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
Ollie Watkins,FW,Aston Villa,27,37,37,3217.0,35.7,19,13,32,19,0,0,4,0,16.8,16.8,7.3,24.2,0.53,0.36,0.90,0.53,0.47,0.21,0.47,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,47,43.9,2.99,1.31,0.18,0.40,12.8,459,609,75.4,5830,932,293,363,80.7,124,164,75.6,9,19,47.4,45,23,22,0,55,586,21,1,5,1,13,4,0,2,100,2.80,100,2.80,70,0,7,18,4,1,26,0.73,15,0,2,7,2,0,12,7,0,5,7,5,11,45.5,6,26,4,22,4,16,20,0,35.7,958,28,56,369,542,215,958,63,26,41.3,31,49.2,581,3085,1465,62,37,41,78,57,761,214,130000,6760000
Omari Forson,FW,Manchester Utd,19,4,1,70.0,0.8,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0.00,1.29,1.29,0.00,0.04,0.23,0.04,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1.29,0.00,0.00,,21.6,30,33,90.9,373,78,17,17,100.0,10,12,83.3,0,0,,2,2,1,0,2,32,1,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0,0.8,39,0,2,25,12,1,39,2,1,50.0,1,50.0,29,115,34,1,3,0,1,0,31,2,0.0,0.0
Omari Kellyman,FW,Aston Villa,17,2,0,37.0,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,2.43,0.00,0.00,,20.8,6,7,85.7,78,11,4,5,80.0,2,2,100.0,0,0,,0,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,0.4,11,0,1,8,2,0,11,0,0,,0,,4,33,9,1,1,0,2,0,6,0,0.0,0.0
Orel Mangala,MF,Nott'ham Forest,25,20,19,1563.0,17.4,1,0,1,1,0,0,6,0,0.8,0.8,0.2,1.1,0.06,0.00,0.06,0.06,0.05,0.01,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,10.0,0.58,0.06,0.10,1.00,18.9,570,646,88.2,9021,2312,292,321,91.0,225,247,91.1,37,47,78.7,6,39,1,0,45,639,5,4,1,2,2,0,0,2,20,1.15,20,1.15,17,0,0,0,1,2,2,0.12,1,0,0,0,0,1,27,13,16,10,1,14,29,48.3,15,12,6,6,26,53,32,0,17.4,819,46,245,471,116,9,819,30,13,43.3,13,43.3,429,2097,961,13,11,1,17,18,529,14,30000,1560000
Oscar Bobb,"FW,MF",Manchester City,20,14,2,302.0,3.4,1,1,2,1,0,0,0,0,1.4,1.4,1.2,2.6,0.30,0.30,0.60,0.30,0.41,0.37,0.41,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,25.0,1.19,0.30,0.25,1.00,11.1,155,177,87.6,2056,478,101,107,94.4,44,51,86.3,4,4,100.0,9,3,19,1,25,169,8,3,3,0,5,4,1,0,22,6.56,22,6.56,16,0,4,1,1,0,6,1.79,3,0,2,0,1,0,7,3,1,2,4,2,4,50.0,2,4,0,4,5,12,1,0,3.4,219,4,13,36,173,27,219,18,11,61.1,6,33.3,139,671,395,13,5,5,6,6,159,38,15000,780000
Owen Beck,DF,Liverpool,20,1,0,8.0,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,3,4,75.0,31,1,2,3,66.7,1,1,100.0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,1,0,0,0,,0,0,0,0,0,2,1,0,0.1,8,0,3,4,2,0,8,1,0,0.0,1,100.0,4,43,1,0,0,0,1,0,4,1,0.0,0.0
Pablo Fornals,"MF,FW",West Ham,27,15,4,426.0,4.7,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,42.9,1.48,0.63,0.00,0.00,20.1,162,210,77.1,2602,713,83,96,86.5,60,75,80.0,12,20,60.0,5,19,6,1,29,204,6,2,0,2,8,2,0,0,16,3.37,16,3.37,13,0,0,0,1,2,1,0.21,0,0,0,0,0,1,10,6,4,3,3,5,16,31.3,11,8,1,7,6,16,7,0,4.7,277,7,53,128,98,20,277,12,6,50.0,5,41.7,156,645,256,4,7,2,8,8,176,27,65000,3380000
Pablo Sarabia,"MF,FW",Wolves,31,30,20,1745.0,19.4,4,7,11,2,2,2,5,0,5.5,3.9,5.9,9.8,0.21,0.36,0.57,0.10,0.28,0.30,0.20,0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,16,36.4,2.27,0.83,0.05,0.13,19.1,684,976,70.1,11034,3731,377,439,85.9,195,263,74.1,73,168,43.5,51,59,40,6,109,837,130,34,9,7,131,7,71,9,87,4.49,87,4.49,49,26,2,4,5,1,11,0.57,7,4,0,0,0,0,20,13,8,8,4,12,36,33.3,24,17,1,16,10,30,9,0,19.4,1172,13,137,552,495,55,1170,43,17,39.5,22,51.2,687,3304,1501,41,52,9,41,23,822,137,90000,4680000
Pape Matar Sarr,MF,Tottenham,20,34,27,2069.0,23.0,3,3,6,3,0,0,9,0,3.4,3.4,2.2,5.7,0.13,0.13,0.26,0.13,0.15,0.10,0.15,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,13,36.1,1.57,0.57,0.08,0.23,17.6,1179,1349,87.4,17118,4177,662,718,92.2,402,453,88.7,52,77,67.5,20,108,23,4,150,1329,18,5,6,3,25,9,1,2,52,2.26,52,2.26,43,0,0,3,2,4,7,0.30,6,0,0,1,0,0,34,24,11,17,6,15,36,41.7,21,21,5,16,31,65,28,1,23.0,1582,64,283,830,486,44,1582,38,19,50.0,17,44.7,1041,5912,2263,43,58,3,37,15,1197,90,70000,3640000
Pascal Groß,"MF,DF",Brighton,32,36,34,3114.0,34.6,4,10,14,3,1,1,6,0,6.5,5.7,8.1,13.8,0.12,0.29,0.40,0.09,0.19,0.24,0.16,0.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,18,33.3,1.56,0.52,0.06,0.17,19.8,2774,3223,86.1,42905,13360,1583,1674,94.6,914,1035,88.3,193,359,53.8,103,242,73,27,302,2903,309,120,5,16,238,47,133,11,185,5.35,185,5.35,114,54,5,9,2,1,16,0.46,9,2,4,1,0,0,70,46,33,21,16,31,72,43.1,41,41,8,33,22,92,32,3,34.6,3534,133,826,1681,1050,70,3533,30,16,53.3,13,43.3,2284,10055,5189,83,69,8,35,28,2736,180,65000,3380000
Pau Torres,DF,Aston Villa,26,29,27,2464.0,27.4,2,0,2,2,0,0,1,0,1.0,1.0,0.4,1.4,0.07,0.00,0.07,0.07,0.04,0.02,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,41.7,0.44,0.18,0.17,0.40,15.4,1562,1788,87.4,29096,9616,524,566,92.6,887,952,93.2,126,226,55.8,8,141,12,1,128,1663,120,79,1,26,8,5,0,5,23,0.84,23,0.84,22,1,0,0,0,0,1,0.04,1,0,0,0,0,0,29,18,17,11,1,14,30,46.7,16,28,12,16,14,43,75,0,27.4,1985,281,989,873,141,22,1985,28,17,60.7,9,32.1,1398,9039,5917,42,42,0,9,13,1456,16,100000,5200000
Paul Dummett,DF,Newcastle Utd,31,5,0,20.0,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,4.50,0.00,0.00,,16.1,21,23,91.3,320,76,10,10,100.0,11,12,91.7,0,1,0.0,0,2,0,0,1,22,1,0,0,0,0,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,0.2,26,3,7,16,3,1,26,0,0,,0,,12,54,33,1,0,0,0,0,20,0,35000,1820000
Pedro Neto,"FW,MF",Wolves,23,20,18,1516.0,16.8,2,9,11,2,0,0,4,0,3.5,3.5,4.4,7.9,0.12,0.53,0.65,0.12,0.21,0.26,0.21,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12,33.3,2.14,0.71,0.06,0.17,16.8,538,722,74.5,8269,1984,308,354,87.0,154,210,73.3,49,98,50.0,38,23,29,12,54,645,73,23,1,5,115,14,34,4,75,4.45,75,4.45,41,15,8,4,7,0,14,0.83,8,2,2,1,1,0,7,3,3,2,2,5,15,33.3,10,5,1,4,5,12,2,0,16.8,904,4,63,358,505,83,904,88,37,42.0,42,47.7,581,4915,2615,98,65,42,44,20,683,149,50000,2600000
Pedro Porro,DF,Tottenham,23,35,35,3089.0,34.3,3,7,10,3,0,0,3,0,2.9,2.9,7.2,10.1,0.09,0.20,0.29,0.09,0.09,0.21,0.09,0.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,12,22.6,1.54,0.35,0.06,0.25,21.0,1806,2369,76.2,27440,10519,1057,1171,90.3,579,745,77.7,121,297,40.7,51,135,48,10,194,1907,451,56,14,11,198,295,100,11,107,3.12,107,3.12,66,28,4,5,4,0,12,0.35,9,3,0,0,0,0,91,63,43,34,14,62,120,51.7,58,63,18,45,34,125,102,3,34.3,2786,161,783,1098,929,69,2786,57,26,45.6,24,42.1,1369,5484,2925,57,46,10,37,15,1670,158,85000,4420000
Pelly Ruddock Mpanzu,MF,Luton Town,30,27,11,1101.0,12.2,0,0,0,0,0,0,1,0,0.6,0.6,0.4,1.1,0.00,0.00,0.00,0.00,0.05,0.04,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,9.1,0.90,0.08,0.00,0.00,19.7,268,364,73.6,4413,1102,123,141,87.2,110,143,76.9,16,36,44.4,6,17,13,2,34,338,24,7,0,7,11,8,2,2,19,1.55,19,1.55,12,1,2,1,2,1,0,0.00,0,0,0,0,0,0,13,5,6,6,1,5,9,55.6,4,15,7,8,9,22,16,3,12.2,481,30,114,240,130,15,481,16,9,56.3,6,37.5,235,961,378,10,7,5,12,16,270,15,10000,520000
Pervis Estupiñán,DF,Brighton,25,19,15,1243.0,13.8,2,3,5,2,0,0,4,0,1.0,1.0,3.5,4.4,0.14,0.22,0.36,0.14,0.07,0.25,0.07,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,54.5,0.80,0.43,0.18,0.33,18.8,809,962,84.1,11736,3617,480,524,91.6,270,313,86.3,32,64,50.0,26,66,25,11,83,851,107,22,1,3,65,73,12,4,42,3.04,42,3.04,37,3,1,1,0,0,2,0.14,2,0,0,0,0,0,26,13,12,11,3,14,30,46.7,16,14,4,10,21,47,20,0,13.8,1109,56,256,546,316,37,1109,23,9,39.1,9,39.1,693,3046,1806,47,30,13,20,6,735,88,50000,2600000
Phil Foden,"FW,MF",Manchester City,23,35,33,2857.0,31.7,19,8,27,19,0,0,2,0,10.3,10.3,8.4,18.7,0.60,0.25,0.85,0.60,0.33,0.26,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,48,45.7,3.31,1.51,0.18,0.40,18.5,1511,1767,85.5,20347,3769,990,1053,94.0,388,449,86.4,68,135,50.4,73,71,57,5,168,1684,79,19,15,6,89,4,50,4,144,4.54,144,4.54,111,9,9,6,8,1,21,0.66,16,1,1,0,3,0,31,20,11,10,10,13,31,41.9,18,30,0,30,13,44,18,1,31.7,2146,22,174,785,1211,190,2146,102,47,46.1,46,45.1,1435,6921,3434,93,79,56,62,49,1753,269,225000,11700000
Philip Billing,MF,Bournemouth,27,29,13,1398.0,15.5,2,2,4,2,0,0,3,1,2.5,2.5,3.2,5.7,0.13,0.13,0.26,0.13,0.16,0.21,0.16,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,26.7,1.93,0.52,0.07,0.25,20.6,404,537,75.2,6037,1791,232,279,83.2,121,153,79.1,31,56,55.4,23,39,15,4,53,518,17,4,0,6,29,5,6,2,46,2.96,46,2.96,40,2,1,2,1,0,5,0.32,5,0,0,0,0,0,33,16,7,22,4,9,27,33.3,18,31,5,26,20,53,28,1,15.5,755,43,139,337,286,60,755,33,12,36.4,18,54.5,366,1772,798,22,23,6,27,17,438,63,45000,2340000
Philippe Coutinho,"MF,FW",Aston Villa,31,2,0,25.0,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.52,0.00,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,33.3,10.80,3.60,0.00,0.00,24.9,20,24,83.3,265,63,11,14,78.6,8,9,88.9,0,0,,0,4,0,0,5,23,1,0,0,0,0,0,0,0,2,7.20,2,7.20,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0.3,30,0,4,18,9,1,30,5,4,80.0,1,20.0,26,222,134,5,4,0,2,0,29,2,0.0,0.0
Pierre Højbjerg,MF,Tottenham,27,36,8,1311.0,14.6,0,0,0,0,0,0,4,0,0.7,0.7,1.2,1.9,0.00,0.00,0.00,0.00,0.05,0.08,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,6,31.6,1.30,0.41,0.00,0.00,26.5,1234,1415,87.2,20132,7286,652,718,90.8,440,480,91.7,100,142,70.4,9,160,12,1,134,1364,41,31,2,12,14,8,2,10,39,2.68,39,2.68,36,0,2,1,0,0,2,0.14,2,0,0,0,0,0,32,18,13,17,2,13,34,38.2,21,21,7,14,19,51,30,3,14.6,1584,63,377,913,309,16,1584,23,12,52.2,10,43.5,1013,4239,1820,17,25,2,20,9,1231,29,100000,5200000
Radu Drăgușin,DF,Tottenham,21,9,4,429.0,4.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.21,0.00,0.00,,10.4,326,370,88.1,5633,1782,130,148,87.8,185,198,93.4,8,16,50.0,0,10,0,0,8,352,18,8,1,0,0,1,0,0,1,0.21,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,3,5,0,0,3,3,100.0,0,5,4,1,8,13,19,0,4.8,411,44,217,189,7,2,411,3,1,33.3,1,33.3,284,1550,738,5,2,1,1,1,312,1,85000,4420000
Raheem Sterling,"FW,MF",Chelsea,28,31,22,1978.0,22.0,8,4,12,8,0,0,7,0,6.5,6.5,4.5,11.0,0.36,0.18,0.55,0.36,0.29,0.20,0.29,0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,21,41.2,2.32,0.96,0.16,0.38,14.5,538,728,73.9,7091,1775,363,428,84.8,135,191,70.7,18,33,54.5,30,31,35,7,78,716,7,0,11,1,59,6,0,5,85,3.87,85,3.87,55,0,15,4,7,4,14,0.64,7,0,4,0,3,0,21,10,7,8,6,12,26,46.2,14,13,0,13,13,34,9,1,22.0,1019,8,77,324,638,167,1019,132,45,34.1,70,53.0,744,5113,3063,120,51,65,54,44,821,242,325000,16900000
Raphaël Varane,DF,Manchester Utd,30,22,16,1375.0,15.3,1,0,1,1,0,0,2,0,1.3,1.3,0.1,1.3,0.07,0.00,0.07,0.07,0.08,0.00,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,25.0,0.52,0.13,0.13,0.50,9.2,694,781,88.9,11976,3767,282,301,93.7,350,381,91.9,45,68,66.2,1,59,4,0,59,708,69,24,1,0,0,3,0,4,16,1.05,16,1.05,13,1,0,2,0,0,2,0.13,2,0,0,0,0,0,18,11,10,7,1,10,14,71.4,4,23,18,5,15,33,88,0,15.3,945,178,469,434,44,11,945,2,1,50.0,1,50.0,549,3541,2161,16,11,0,6,2,569,2,340000,17680000
Rasmus Højlund,FW,Manchester Utd,20,30,25,2158.0,24.0,10,2,12,10,0,0,2,0,7.6,7.6,1.6,9.2,0.42,0.08,0.50,0.42,0.32,0.07,0.32,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,20,52.6,1.58,0.83,0.26,0.50,11.6,304,402,75.6,3552,884,199,247,80.6,58,77,75.3,11,12,91.7,28,14,14,1,33,369,30,0,1,0,6,2,0,3,58,2.42,58,2.42,43,0,5,4,3,3,4,0.17,2,0,2,0,0,0,11,7,2,3,6,5,13,38.5,8,9,1,8,1,12,19,0,24.0,612,20,61,262,297,96,612,38,18,47.4,18,47.4,355,2082,1088,35,26,14,50,29,429,111,85000,4420000
Rayan Aït-Nouri,"DF,MF",Wolves,22,33,29,2329.0,25.9,2,1,3,2,0,0,7,0,3.3,3.3,2.4,5.6,0.08,0.04,0.12,0.08,0.13,0.09,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,8,33.3,0.93,0.31,0.08,0.25,16.8,1005,1190,84.5,13946,3935,627,688,91.1,297,344,86.3,38,72,52.8,25,60,13,4,99,1047,138,24,2,5,41,106,8,5,65,2.51,65,2.51,41,9,6,3,6,0,5,0.19,2,0,0,0,3,0,71,44,41,23,7,28,49,57.1,21,32,6,26,15,86,38,0,25.9,1523,56,406,699,446,49,1523,115,62,53.9,39,33.9,868,4898,2435,67,48,8,51,56,1007,99,10000,520000
Raúl Jiménez,FW,Fulham,32,24,18,1395.0,15.5,7,0,7,7,0,0,3,1,5.2,5.2,1.5,6.6,0.45,0.00,0.45,0.45,0.33,0.10,0.33,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,17,41.5,2.65,1.10,0.17,0.41,14.7,262,382,68.6,3408,717,162,201,80.6,54,90,60.0,17,33,51.5,11,23,11,2,24,370,11,4,4,3,7,1,0,1,27,1.74,27,1.74,15,0,4,6,1,1,3,0.19,0,0,1,2,0,0,18,12,4,8,6,7,20,35.0,13,11,3,8,4,22,13,0,15.5,567,22,58,269,240,67,567,24,10,41.7,12,50.0,317,1407,453,11,14,5,44,32,442,87,100000,5200000
Reece Burke,DF,Luton Town,26,22,20,1660.0,18.4,0,4,4,0,0,0,5,0,1.3,1.3,1.4,2.7,0.00,0.22,0.22,0.00,0.07,0.07,0.07,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,23.1,0.70,0.16,0.00,0.00,14.3,547,719,76.1,10396,4169,200,247,81.0,280,325,86.2,57,120,47.5,13,58,9,3,67,689,29,9,0,2,13,20,0,1,21,1.14,21,1.14,15,1,0,5,0,0,4,0.22,3,0,0,1,0,0,37,23,17,14,6,12,26,46.2,14,25,18,7,18,55,78,1,18.4,929,98,378,440,117,20,929,8,4,50.0,2,25.0,455,2080,1210,11,8,0,18,5,508,14,12500,650000
Reece James,DF,Chelsea,23,10,5,419.0,4.7,0,2,2,0,0,0,2,2,0.3,0.3,1.7,2.1,0.00,0.43,0.43,0.00,0.07,0.37,0.07,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,14.3,1.50,0.21,0.00,0.00,20.9,275,341,80.6,4433,1383,144,163,88.3,104,130,80.0,19,34,55.9,11,21,6,3,21,284,57,10,4,2,28,46,1,0,15,3.22,15,3.22,13,1,0,1,0,0,3,0.64,2,0,0,1,0,0,14,9,10,3,1,8,10,80.0,2,4,4,0,3,17,7,1,4.7,391,26,118,153,124,20,391,15,9,60.0,4,26.7,217,1061,548,19,8,3,6,6,245,35,250000,13000000
Reiss Nelson,FW,Arsenal,23,15,1,268.0,3.0,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,0.00,0.00,0.00,0.00,0.07,0.20,0.07,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,25.0,1.34,0.34,0.00,0.00,19.7,127,144,88.2,1674,298,80,83,96.4,31,36,86.1,6,12,50.0,5,1,6,2,5,132,12,4,0,1,14,3,5,0,9,3.02,9,3.02,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0,9,6,5,1,3,8,10,80.0,2,5,1,4,1,10,5,0,3.0,188,8,30,67,96,13,188,7,1,14.3,6,85.7,129,729,281,9,5,4,11,4,128,26,100000,5200000
Remi Matthews,GK,Crystal Palace,29,1,0,4.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.50,1,0,0.0,0,,0.1,0.15,0,5,0.0,4,0,100.0,53.8,1,100.0,63.0,1,1,100.0,0,0.00,3.5,0,0,,0.00,0.00,,,,0,5,0.0,0,0,0,0,,0,0,,0,5,0.0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0.0,6,5,6,0,0,0,6,0,0,,0,,2,18,0,0,0,0,0,0,1,0,5385,280000
